index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
90,mp-866225,3.7202353477478027,3.9248952865600586,5.2784104347229,4.896461009979248,5.172165870666504,7.445313453674316,2.6488840579986572,3.9768214225769043,3.7850522994995117
91,mp-861735,3.31252384185791,5.738778114318848,5.018782615661621,5.27471923828125,4.910236835479736,7.475900650024414,5.01194429397583,3.406850814819336,3.461169719696045
92,mp-1183182,2.9303698539733887,4.6034440994262695,7.824568748474121,5.523412227630615,5.1891937255859375,7.420431137084961,6.176754951477051,3.6914916038513184,3.6513824462890625
93,mp-864911,2.844545602798462,6.039700031280518,2.7995834350585938,4.022357940673828,3.9378199577331543,7.400050163269043,6.366560459136963,3.781106948852539,7.8819122314453125
94,mp-866056,4.795614719390869,4.01805305480957,9.648309707641602,5.032901287078857,5.655044078826904,4.832424163818359,5.637733459472656,4.4526567459106445,14.143447875976562
95,mp-1183139,6.497054576873779,7.3383026123046875,3.426562786102295,4.6662492752075195,4.421648979187012,7.772966384887695,6.392768859863281,3.9064059257507324,4.9573798179626465
96,mp-36526,3.8673887252807617,6.316464424133301,3.2720017433166504,5.592013835906982,4.021265506744385,7.5026702880859375,6.443033695220947,3.6852102279663086,5.889397621154785
97,mp-867422,3.6079492568969727,3.193671703338623,2.8468239307403564,3.2650399208068848,4.470434665679932,3.809648036956787,2.4410035610198975,3.684225559234619,3.5329670906066895
98,mp-1183145,6.138876914978027,6.530017852783203,3.1773533821105957,5.560585021972656,15.718427658081055,7.637395858764648,6.389963150024414,4.056463241577148,5.91002893447876
99,mp-1183220,3.1780619621276855,3.898207664489746,1.928377389907837,4.831350326538086,3.947141170501709,3.580824375152588,4.217255592346191,3.7060017585754395,3.557063102722168
100,mp-862894,4.357532978057861,3.214846611022949,2.908675193786621,3.28554630279541,5.3160576820373535,5.40761661529541,3.4971861839294434,3.7453856468200684,3.8071155548095703
101,mp-867800,2.645659923553467,3.2515077590942383,6.161500453948975,4.092233180999756,5.068049430847168,3.496448040008545,6.553282737731934,3.86110258102417,3.702286720275879
102,mp-866222,2.6042985916137695,5.254457950592041,2.6314423084259033,4.282140254974365,3.6313090324401855,7.210233688354492,4.839245796203613,4.4272541999816895,3.5397634506225586
103,mp-865957,3.9361696243286133,3.733651638031006,3.07867431640625,3.2939181327819824,4.307389736175537,4.857082843780518,3.4388327598571777,3.789992332458496,3.9326725006103516
104,mp-1183197,3.827029228210449,5.701435089111328,5.605131149291992,4.580363750457764,4.057042121887207,7.274848937988281,2.8482160568237305,4.364599704742432,3.658355236053467
105,mp-1183243,4.813869476318359,6.7022857666015625,6.255974769592285,6.141846179962158,6.782890796661377,7.273695945739746,6.620286464691162,6.57487678527832,5.608572959899902
106,mp-865558,4.7912445068359375,3.350189685821533,5.213540554046631,4.8417253494262695,5.819769382476807,3.5942111015319824,6.39973783493042,7.466678619384766,3.5353293418884277
107,mp-865927,16.21198272705078,7.0468597412109375,3.1475324630737305,4.673760890960693,5.473995685577393,7.679161071777344,6.355027675628662,3.808260440826416,5.567211627960205
108,mp-865958,3.2979793548583984,5.253870487213135,4.968366622924805,3.7049784660339355,4.220482349395752,7.389639854431152,5.017884731292725,3.317229747772217,3.6165432929992676
109,mp-865952,3.7066144943237305,3.1771583557128906,3.208527088165283,3.300629138946533,4.172463417053223,6.462369918823242,4.563031196594238,3.480207920074463,3.540846347808838
110,mp-984551,3.7666468620300293,5.002054214477539,5.352887153625488,4.633737564086914,4.558777332305908,7.463214874267578,3.5120139122009277,3.5361199378967285,3.757943630218506
111,mp-1183199,3.2033371925354004,3.732914924621582,3.14034366607666,5.5238776206970215,4.446232318878174,4.927742958068848,6.095836162567139,3.5015459060668945,3.557551383972168
112,mp-865028,3.747178554534912,4.556591033935547,3.89201021194458,4.881415843963623,5.411144256591797,4.295854091644287,6.202113628387451,3.6079821586608887,3.4496140480041504
113,mp-1183168,4.686257839202881,6.996499538421631,3.0459675788879395,5.3237175941467285,4.901371479034424,7.705323219299316,6.356499671936035,3.828792095184326,4.488112926483154
114,mp-864809,2.5829997062683105,5.259642601013184,6.307298183441162,5.325378894805908,4.591546058654785,7.412274360656738,6.072227478027344,3.633910655975342,3.8816075325012207
115,mp-8566,3.0936975479125977,3.7998223304748535,6.715271472930908,3.4373111724853516,3.3208699226379395,7.326488494873047,5.048807144165039,3.325000762939453,4.273926258087158
116,mp-18125,5.361364841461182,3.2850918769836426,4.400712013244629,5.906391143798828,6.499068737030029,7.420566558837891,6.660946369171143,3.9694485664367676,7.868732452392578
117,mp-567334,8.671855926513672,3.9526147842407227,10.20328426361084,3.530451774597168,5.566680908203125,4.338555812835693,5.359949588775635,7.741497039794922,4.382923126220703
118,mp-29607,7.70894718170166,3.2375946044921875,11.827696800231934,4.66171932220459,3.3957138061523438,5.430177211761475,6.664271354675293,6.403331756591797,5.920130729675293
119,mp-568392,3.7586007118225098,4.445725440979004,5.211572647094727,3.6372532844543457,3.6674227714538574,4.271716117858887,6.177469253540039,3.4826297760009766,3.7982358932495117
120,mp-1195193,3.443422794342041,3.178596019744873,3.202503204345703,4.489630222320557,3.5650458335876465,3.7632389068603516,6.578493595123291,5.343658447265625,3.3690733909606934
121,mp-560328,4.96305513381958,5.539819717407227,12.629607200622559,3.664661407470703,6.666586875915527,4.31125545501709,4.013313293457031,3.601313591003418,3.335055351257324
122,mp-554873,6.018609523773193,4.580780029296875,3.819247245788574,3.727755069732666,11.666537284851074,7.423761367797852,6.308501720428467,4.040064334869385,6.3162102699279785
123,mp-23558,3.510334014892578,6.190023899078369,3.561582565307617,4.491597652435303,3.833494186401367,7.715341567993164,6.17558479309082,3.688387393951416,4.563161373138428
124,mp-862982,5.401780128479004,6.617302417755127,5.550707817077637,3.832540988922119,4.629543781280518,3.710434913635254,5.026124954223633,3.6753954887390137,3.6532440185546875
125,mp-4691,2.933928966522217,5.146342754364014,3.588268756866455,3.9050378799438477,3.2692713737487793,7.393576622009277,6.39940881729126,3.662092685699463,3.6871981620788574
126,mp-864635,6.081381320953369,5.143283367156982,3.724341869354248,3.811583995819092,6.475236415863037,4.859189510345459,4.513779163360596,4.13485860824585,3.4188666343688965
127,mp-1391,3.837923526763916,3.7575459480285645,5.240316867828369,3.856975555419922,3.555180072784424,7.404595375061035,6.452286243438721,3.459357261657715,3.5215330123901367
128,mp-542298,4.816593647003174,3.835038661956787,4.711960792541504,6.187503337860107,5.060615539550781,7.462102890014648,6.662410736083984,3.7436070442199707,5.887274265289307
129,mp-1196546,14.130352020263672,6.513092517852783,3.5553908348083496,4.558745861053467,3.4616456031799316,7.3490400314331055,6.300426959991455,3.9615731239318848,6.523391246795654
