index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
1,mp-861724,1.5496959686279297,1.036102294921875,0.9772063493728638,1.8270299434661865,0.7246991395950317,-0.9999975562095642,3.6220250129699707,1.620110273361206,1.6648437976837158
2,mp-1183076,2.5624077320098877,0.17590570449829102,0.3596222400665283,2.2920992374420166,0.7854366302490234,-0.999997615814209,4.102255821228027,0.3318377733230591,1.8261175155639648
3,mp-1183068,6.4942626953125,0.6249840259552002,1.82497239112854,2.5654540061950684,0.41731905937194824,-0.9999973177909851,5.379202842712402,2.0827062129974365,3.044180393218994
4,mp-1183063,2.321686267852783,0.434306263923645,0.9894341230392456,2.7366862297058105,1.8048958778381348,-0.9999973773956299,2.707033157348633,1.9978179931640625,2.7391796112060547
5,mp-1183086,1.5070693492889404,0.18176913261413574,0.2082914113998413,2.3132431507110596,0.22111022472381592,-0.9999974966049194,2.7911553382873535,0.5293337106704712,1.8402395248413086
6,mp-862319,4.89429235458374,0.35001564025878906,0.350238561630249,4.056382179260254,1.4042882919311523,-0.9999974370002747,3.890936851501465,0.7685055732727051,2.570394992828369
7,mp-862786,4.668375492095947,0.564300537109375,2.2256007194519043,3.757033348083496,4.111826419830322,-0.9999973773956299,2.594886302947998,4.0791192054748535,3.2338037490844727
8,mp-861883,5.629051208496094,0.5100255012512207,2.0559656620025635,4.091862678527832,2.0871224403381348,-0.9999973177909851,5.313416957855225,2.5289688110351562,2.6776344776153564
9,mp-867122,3.5478806495666504,1.4190645217895508,1.115565299987793,4.943417072296143,5.494124889373779,-0.9999974966049194,4.431495666503906,4.616503715515137,6.401230812072754
10,mp-865470,3.565601348876953,0.3930550813674927,2.4469118118286133,3.906003952026367,1.1818289756774902,-0.9999975562095642,3.007863998413086,0.5718947649002075,2.6359505653381348
11,mp-862683,5.482931137084961,0.6663464307785034,0.8350348472595215,3.7134666442871094,0.9741833209991455,-0.9999974370002747,3.377335548400879,1.0514376163482666,3.220457077026367
12,mp-1183054,5.824777603149414,2.499363422393799,1.3556103706359863,4.224148273468018,4.265589237213135,-0.9999974966049194,3.2233176231384277,3.9144911766052246,6.130049705505371
13,mp-867241,1.059253215789795,0.8557692766189575,1.0480873584747314,2.0013387203216553,1.790602684020996,-0.9999974370002747,2.449841260910034,1.9618988037109375,2.0104665756225586
14,mp-861872,2.530543327331543,0.4519418478012085,1.482104778289795,1.468247413635254,2.6885433197021484,-0.9999975562095642,1.8476099967956543,2.481226682662964,2.456502914428711
15,mp-1183377,6.219918727874756,1.3302323818206787,0.8939753770828247,3.0313243865966797,2.1770360469818115,-0.9999974966049194,5.160103797912598,1.8149473667144775,3.4559521675109863
16,mp-865951,1.5661251544952393,0.7845864295959473,0.8781466484069824,1.9178435802459717,1.2823646068572998,-0.9999972581863403,2.11004638671875,1.2686243057250977,1.5092182159423828
17,mp-866107,1.1122267246246338,0.9893670082092285,1.5595371723175049,2.097419261932373,1.190619945526123,-0.9999973773956299,5.8555121421813965,1.5842077732086182,2.1431727409362793
18,mp-1183093,6.2682204246521,1.3583130836486816,1.018406867980957,3.737135887145996,1.984316110610962,-0.9999972581863403,2.6651155948638916,2.035125970840454,2.5873160362243652
19,mp-1183074,3.4832377433776855,1.2697625160217285,0.6724228858947754,3.4083809852600098,1.3415377140045166,-0.9999974370002747,6.044129371643066,2.095585823059082,2.634193181991577
20,mp-1183078,6.1566290855407715,0.6354222297668457,0.6670289039611816,3.367039680480957,0.9056922197341919,-0.9999974966049194,4.146472454071045,0.3689507246017456,2.5807173252105713
21,mp-866103,7.515812873840332,0.3910226821899414,0.6771236658096313,3.3249783515930176,0.9769530296325684,-0.9999975562095642,3.576925277709961,0.849966287612915,2.6483092308044434
22,mp-1183079,4.987685680389404,0.3965233564376831,0.5877890586853027,2.824061632156372,0.6458218097686768,-0.999997615814209,4.007602691650391,0.6080098152160645,2.2023513317108154
23,mp-983587,5.3165693283081055,1.1487247943878174,1.8537192344665527,4.02232551574707,4.106350421905518,-0.9999974370002747,2.4436166286468506,3.975710868835449,3.0216426849365234
24,mp-862849,5.6770148277282715,1.273528814315796,1.7254433631896973,3.567208766937256,2.9667258262634277,-0.9999973773956299,5.276250839233398,2.0234127044677734,2.7175750732421875
25,mp-11107,7.506680488586426,1.2669856548309326,5.095320701599121,6.832487106323242,1.6624815464019775,-0.9999975562095642,8.102035522460938,7.052762031555176,4.221862316131592
26,mp-32800,6.37693452835083,1.443730115890503,1.4127466678619385,4.631389141082764,1.2587378025054932,-0.9999973773956299,5.807272434234619,2.1281802654266357,2.7798454761505127
27,mp-862698,1.6282026767730713,0.7436591386795044,0.6566907167434692,2.1091840267181396,3.8560004234313965,-0.9999974370002747,2.5143203735351562,3.216188907623291,2.239391326904297
28,mp-983586,1.8166582584381104,0.7733809947967529,1.0468130111694336,1.6276555061340332,4.082273960113525,-0.9999976754188538,3.159992218017578,3.4806151390075684,2.9622957706451416
29,mp-865855,1.358252763748169,0.9647903442382812,1.850752592086792,2.8783180713653564,3.8649001121520996,-0.9999974966049194,4.263378620147705,2.867130994796753,2.0963592529296875
30,mp-864795,4.45554256439209,0.22609961032867432,0.5630035400390625,2.245225191116333,0.7802802324295044,-0.999997615814209,4.145443916320801,0.4433060884475708,2.405609607696533
31,mp-1183072,1.3380978107452393,0.2039945125579834,0.3319723606109619,2.2146360874176025,0.25815272331237793,-0.9999974966049194,3.2941389083862305,0.7780718803405762,2.0728137493133545
32,mp-1183073,2.8037257194519043,0.4134349822998047,0.4428333044052124,3.181673049926758,0.5645637512207031,-0.999997615814209,3.9536986351013184,0.556916356086731,2.1370584964752197
33,mp-1183070,4.577846050262451,0.31440818309783936,0.4860316514968872,2.7748329639434814,0.9612984657287598,-0.9999975562095642,4.397706508636475,0.6097749471664429,2.5600857734680176
34,mp-1183066,1.0631146430969238,1.1818764209747314,0.8125922679901123,2.4928596019744873,1.321821689605713,-0.9999974966049194,3.45025634765625,0.7329891920089722,1.909764051437378
35,mp-865535,1.735135793685913,1.7629823684692383,1.057295560836792,3.393850326538086,1.9865829944610596,-0.9999974966049194,3.6081771850585938,2.526177406311035,3.2457170486450195
36,mp-866018,1.516456127166748,1.2608189582824707,2.732661724090576,3.459144115447998,1.8484277725219727,-0.9999974370002747,3.4587202072143555,3.431192398071289,2.9957244396209717
37,mp-1183067,1.1803135871887207,1.2596917152404785,0.6054946184158325,1.8360888957977295,1.399808406829834,-0.9999976754188538,2.646709442138672,0.7326705455780029,2.263953685760498
38,mp-1183106,3.450428009033203,0.6278465986251831,1.1594429016113281,3.3673152923583984,2.849562883377075,-0.9999975562095642,5.551845073699951,1.1750993728637695,3.0746264457702637
39,mp-865398,1.9969375133514404,1.2060527801513672,2.1799840927124023,4.603643894195557,1.650954246520996,-0.9999973773956299,4.84224796295166,2.2492494583129883,2.3281898498535156
40,mp-866289,1.5036351680755615,3.3796815872192383,1.8111910820007324,4.638993263244629,2.8390066623687744,-0.9999975562095642,3.2697863578796387,3.6004438400268555,3.226728916168213
41,mp-1183061,4.3627753257751465,0.43874073028564453,1.5315322875976562,4.624605655670166,1.6749260425567627,-0.9999974966049194,4.302786827087402,1.1983728408813477,3.2835516929626465
42,mp-985305,3.6353650093078613,0.2852412462234497,0.37219274044036865,3.1765732765197754,0.8296270370483398,-0.999997615814209,4.0427703857421875,0.9138592481613159,2.703535556793213
43,mp-861939,6.3166823387146,0.3530043363571167,0.2844266891479492,4.022087097167969,0.5514202117919922,-0.9999975562095642,3.926419258117676,0.9510787725448608,2.6490414142608643
44,mp-985506,1.9147496223449707,0.16574347019195557,0.24645280838012695,2.6023905277252197,0.7165439128875732,-0.999997615814209,4.134135723114014,0.5302313566207886,2.521653890609741
45,mp-866199,1.555746078491211,0.1826103925704956,0.548006534576416,1.117690086364746,0.5992166996002197,-0.9999978542327881,2.0084564685821533,0.5243486166000366,2.1620025634765625
46,mp-1183065,1.3171708583831787,0.1295548677444458,0.3607712984085083,0.8181957006454468,0.40383708477020264,-0.9999977350234985,1.522740364074707,0.3997762203216553,0.3766075372695923
47,mp-862890,2.235429286956787,0.2777082920074463,0.4549599885940552,3.191117286682129,0.5139113664627075,-0.9999977946281433,1.653141975402832,0.43966150283813477,0.7337772846221924
48,mp-865950,1.7513723373413086,0.1425008773803711,0.6746134757995605,2.0844829082489014,0.9824273586273193,-0.9999977946281433,0.4485342502593994,0.4482381343841553,0.2925199270248413
49,mp-862972,1.923309087753296,0.12002360820770264,0.45232152938842773,2.920840263366699,0.44384658336639404,-0.9999974370002747,0.3789939880371094,0.35562610626220703,0.5045144557952881
50,mp-867311,1.4011180400848389,0.4156620502471924,0.4845747947692871,1.090303897857666,0.6174269914627075,-0.9999975562095642,1.877058982849121,0.8892810344696045,0.7024033069610596
51,mp-862617,6.212629318237305,4.556038856506348,2.553495168685913,7.358433723449707,2.765016794204712,-0.9999971389770508,3.7400050163269043,5.003079414367676,4.733959674835205
52,mp-1183115,7.231427192687988,3.487948417663574,10.891634941101074,6.664468288421631,5.318404674530029,-0.9999975562095642,9.504229545593262,10.628689765930176,7.47566032409668
53,mp-867838,2.080552101135254,0.09041404724121094,0.6724569797515869,1.6546850204467773,0.38849592208862305,-0.9999971389770508,0.5912456512451172,0.38895702362060547,1.0481314659118652
54,mp-866016,1.7499771118164062,0.1189800500869751,0.32826149463653564,3.6516714096069336,0.47541558742523193,-0.9999974370002747,0.96983802318573,0.17229723930358887,0.7399328947067261
55,mp-27972,1.1020355224609375,0.6382287740707397,0.8070141077041626,1.0332741737365723,0.7437809705734253,-0.999997079372406,0.6844992637634277,0.6438025236129761,0.7204954624176025
56,mp-30274,4.9436750411987305,0.68746018409729,0.8397096395492554,2.004380464553833,1.778024435043335,-0.9999973773956299,5.688235282897949,3.918748378753662,5.859626770019531
57,mp-867890,1.5094389915466309,0.24255001544952393,0.2810637950897217,0.42356443405151367,0.07066011428833008,-0.9999971985816956,0.2989819049835205,0.21674704551696777,0.5937262773513794
58,mp-1183071,1.818589210510254,0.24248850345611572,0.36281514167785645,3.0260024070739746,0.1697927713394165,-0.9999971985816956,0.341219425201416,0.2516458034515381,0.5736719369888306
59,mp-864644,0.8938198089599609,0.1878587007522583,0.09945809841156006,1.1871063709259033,0.06868255138397217,-0.9999976754188538,0.15536248683929443,0.11797749996185303,0.24310767650604248
60,mp-861880,2.454904556274414,0.6481653451919556,1.3932888507843018,2.0780155658721924,1.5193359851837158,-0.9999971389770508,1.960172176361084,1.5550274848937988,1.5331141948699951
61,mp-27971,2.2696290016174316,0.6657435894012451,0.9644246101379395,2.645580530166626,1.8065268993377686,-0.9999974370002747,3.3645401000976562,1.0130302906036377,1.74678635597229
62,mp-30273,3.2673091888427734,0.6785638332366943,1.6780247688293457,3.3981733322143555,1.7460198402404785,-0.9999975562095642,5.526029586791992,2.3623385429382324,3.1009035110473633
63,mp-866101,7.210862159729004,4.763674736022949,10.778839111328125,7.444657325744629,3.019754409790039,-0.9999976754188538,11.22948932647705,9.591323852539062,6.012610912322998
64,mp-1183114,1.5600645542144775,0.2808009386062622,1.659428596496582,0.5642704963684082,0.9691504240036011,-0.9999972581863403,4.6006269454956055,0.8662047386169434,3.83693790435791
65,mp-864606,8.162559509277344,1.9713108539581299,5.780100345611572,5.80971097946167,1.7868306636810303,-0.999997615814209,8.872797012329102,6.6333184242248535,5.238208770751953
66,mp-1006278,2.675933837890625,0.4011507034301758,0.8311402797698975,2.1604957580566406,0.602027177810669,-0.9999972581863403,1.6018106937408447,0.6040856838226318,0.9610096216201782
67,mp-1183124,2.3355886936187744,0.8665544986724854,1.62654709815979,2.5862832069396973,2.257866621017456,-0.9999975562095642,3.4800844192504883,1.9870741367340088,1.5788402557373047
68,mp-985278,4.704356670379639,1.0316121578216553,2.791236639022827,2.576993703842163,1.4350457191467285,-0.9999976754188538,2.8456976413726807,3.1319780349731445,2.8955070972442627
69,mp-861502,6.95934534072876,3.822723865509033,8.12114143371582,6.354594707489014,2.3709304332733154,-0.9999976754188538,6.838075637817383,5.49990177154541,5.541923522949219
70,mp-867815,6.218998432159424,0.7637137174606323,1.7733509540557861,3.7977867126464844,2.1291048526763916,-0.9999972581863403,4.793078422546387,3.757941246032715,3.278014659881592
71,mp-1183053,7.309308052062988,3.926621913909912,7.359295845031738,5.947285175323486,5.335201740264893,-0.999997615814209,7.168954849243164,6.05411434173584,5.305949687957764
72,mp-861884,3.3297886848449707,0.8281081914901733,2.320631980895996,2.7267658710479736,2.7399041652679443,-0.9999973773956299,1.9936854839324951,1.5717575550079346,3.062066078186035
73,mp-862665,5.317757606506348,0.544633150100708,3.9415760040283203,3.1641716957092285,4.786502838134766,-0.999997079372406,4.296164035797119,5.591446876525879,1.5746757984161377
74,mp-24147,6.015657424926758,3.401431083679199,8.239045143127441,5.941115856170654,2.809356451034546,-0.9999970197677612,5.087764739990234,5.58358097076416,5.621782302856445
75,mp-861605,5.92970609664917,3.656428813934326,8.24091911315918,5.833034515380859,3.6240854263305664,-0.9999970197677612,6.310133934020996,7.945959091186523,3.446483612060547
76,mp-862289,-0.022927165031433105,0.022189855575561523,0.060073018074035645,0.002288341522216797,0.05037736892700195,-0.9999977946281433,0.26688289642333984,0.375036358833313,0.12704122066497803
77,mp-1183060,2.510540008544922,0.47913384437561035,4.70905876159668,4.362499237060547,0.6619148254394531,-0.9999973773956299,0.8596000671386719,1.5519535541534424,2.2042980194091797
78,mp-1183055,1.7961068153381348,0.7158775329589844,1.1868603229522705,3.010080337524414,0.6343985795974731,-0.9999973773956299,2.172651767730713,0.9099751710891724,1.2995123863220215
79,mp-861867,3.983570098876953,0.26290106773376465,1.11002779006958,0.5072853565216064,1.0010569095611572,-0.9999975562095642,0.3397001028060913,0.22403013706207275,0.8377805948257446
80,mp-867297,2.0086071491241455,0.8826218843460083,1.1358017921447754,3.2699341773986816,0.6884461641311646,-0.9999976754188538,3.198631763458252,0.9358516931533813,1.6168203353881836
81,mp-1183121,1.2699546813964844,0.25377166271209717,0.390846848487854,1.9930129051208496,0.556511402130127,-0.9999978542327881,0.9579572677612305,0.5326104164123535,0.5265555381774902
82,mp-862860,1.8289551734924316,0.24118077754974365,0.25545239448547363,3.5457820892333984,0.5494134426116943,-0.9999973773956299,0.655176043510437,0.3013734817504883,0.6840651035308838
83,mp-867321,1.7555832862854004,0.17556321620941162,0.13121914863586426,3.4422760009765625,0.36479663848876953,-0.9999977946281433,1.3166069984436035,0.2021017074584961,0.6129707098007202
84,mp-861460,1.7625164985656738,0.8350769281387329,1.0890989303588867,2.964249610900879,0.8510257005691528,-0.9999973773956299,2.657500743865967,1.342900037765503,2.434934139251709
85,mp-1183118,1.7598679065704346,1.0512058734893799,1.8572704792022705,3.954285144805908,1.2631807327270508,-0.9999973177909851,4.181596279144287,2.584606170654297,1.9956531524658203
86,mp-866286,5.601237773895264,1.1649127006530762,0.5692751407623291,3.630687713623047,1.0238964557647705,-0.999997615814209,5.756120204925537,0.9877671003341675,2.5985450744628906
87,mp-984785,2.9791016578674316,0.9414969682693481,1.3479394912719727,2.309495210647583,3.056800365447998,-0.9999976754188538,4.0202250480651855,1.0973751544952393,1.7225522994995117
88,mp-864996,2.7699036598205566,0.8921283483505249,1.1217963695526123,1.8713457584381104,1.3474085330963135,-0.999997615814209,2.9105961322784424,1.0320470333099365,1.1273415088653564
89,mp-865979,1.976532220840454,0.6614822149276733,0.4682673215866089,3.9215588569641113,1.2672243118286133,-0.9999974370002747,1.272799015045166,0.5887773036956787,1.4225642681121826
90,mp-866225,2.9963538646698,0.25289440155029297,0.41243302822113037,2.5136663913726807,0.6704492568969727,-0.9999977946281433,1.2757351398468018,0.3046908378601074,1.012511968612671
91,mp-861735,1.8376860618591309,0.3348633050918579,0.6618918180465698,0.9579126834869385,0.3907722234725952,-0.9999977350234985,1.1861672401428223,0.34120190143585205,1.1252191066741943
92,mp-1183182,1.4174690246582031,0.5930083990097046,1.0625863075256348,4.7980217933654785,1.0025384426116943,-0.9999975562095642,2.7418787479400635,1.5032179355621338,2.2708451747894287
93,mp-864911,4.645498752593994,2.5071091651916504,3.643624782562256,6.6687140464782715,2.0969319343566895,-0.9999975562095642,7.233685493469238,3.010855197906494,4.702653408050537
94,mp-866056,7.540775299072266,1.9481375217437744,2.9799890518188477,6.833093166351318,15.465824127197266,-0.9999969005584717,14.3095703125,17.073883056640625,9.705205917358398
95,mp-1183139,6.750824451446533,2.3080883026123047,5.13706111907959,5.634856224060059,3.2580466270446777,-0.999997615814209,6.5282087326049805,7.747592926025391,5.900806427001953
96,mp-36526,5.4000163078308105,1.520181655883789,7.80753231048584,8.477193832397461,1.3974599838256836,-0.9999974370002747,7.383786201477051,4.496087074279785,6.786884784698486
97,mp-867422,1.390989065170288,0.12771236896514893,0.358201265335083,1.6002249717712402,0.32677459716796875,-0.9999973177909851,0.9976189136505127,0.21843063831329346,0.5859012603759766
98,mp-1183145,5.968358039855957,1.6571989059448242,4.421777725219727,3.7470059394836426,3.9563469886779785,-0.9999974966049194,5.2047834396362305,3.632974147796631,3.4513769149780273
99,mp-1183220,3.6516261100769043,0.9087172746658325,4.98505163192749,1.9664976596832275,1.391258955001831,-0.9999972581863403,2.670369863510132,1.5050067901611328,2.4443519115448
100,mp-862894,1.74820876121521,0.22224342823028564,0.3548750877380371,4.031881809234619,0.5693100690841675,-0.9999973177909851,1.2273414134979248,0.4694523811340332,0.8142102956771851
101,mp-867800,2.6252377033233643,1.1569619178771973,1.3413136005401611,4.8933892250061035,1.1348114013671875,-0.9999971389770508,0.6100842952728271,1.519097089767456,3.465127944946289
102,mp-866222,4.196345806121826,3.1646881103515625,3.067741870880127,9.701947212219238,5.696360111236572,-0.9999973773956299,4.798666477203369,6.254011631011963,6.782804489135742
103,mp-865957,3.007598876953125,0.20391881465911865,0.4355219602584839,3.327714443206787,0.5308588743209839,-0.9999973177909851,1.1914465427398682,0.26234567165374756,0.927006721496582
104,mp-1183197,2.694291591644287,0.12279641628265381,0.2270042896270752,2.060880184173584,0.3880605697631836,-0.9999977350234985,1.7143020629882812,0.2246156930923462,0.6197770833969116
105,mp-1183243,2.9903903007507324,0.688008189201355,1.089811086654663,3.499504566192627,1.1702289581298828,-0.9999974966049194,2.524547815322876,0.7281938791275024,1.0214288234710693
106,mp-865558,2.2397003173828125,0.3859461545944214,0.8527101278305054,1.5443778038024902,0.7534582614898682,-0.9999972581863403,4.447336196899414,1.5191495418548584,1.2691841125488281
107,mp-865927,7.847476959228516,3.6598291397094727,17.534175872802734,13.505342483520508,6.0113444328308105,-0.999997615814209,10.193641662597656,10.292818069458008,6.954878807067871
108,mp-865958,1.5891964435577393,0.10438227653503418,0.4716120958328247,0.42301058769226074,0.2579159736633301,-0.9999978542327881,0.4714752435684204,0.2790728807449341,0.5197665691375732
109,mp-865952,1.9519639015197754,0.09998440742492676,0.3149402141571045,0.8334218263626099,0.25856077671051025,-0.9999973773956299,0.4891057014465332,0.19950687885284424,0.7920337915420532
110,mp-984551,-0.02325540781021118,0.05564522743225098,0.12718284130096436,0.11166596412658691,0.10154736042022705,-0.9999977946281433,0.7614727020263672,0.21073949337005615,0.389967679977417
111,mp-1183199,2.5538175106048584,0.6508839130401611,3.166354179382324,3.4731287956237793,0.958635687828064,-0.9999973177909851,1.5840914249420166,1.7012851238250732,1.5863332748413086
112,mp-865028,1.8917765617370605,0.6517406702041626,0.7848782539367676,1.8746943473815918,0.8062094449996948,-0.9999973773956299,2.153017282485962,0.8863562345504761,1.5989184379577637
113,mp-1183168,7.071515083312988,4.317997932434082,11.412531852722168,6.747395992279053,5.46274995803833,-0.9999976754188538,8.56301212310791,8.428254127502441,5.702020168304443
