index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
1,mp-861724,1.1890618801116943,0.8709259033203125,1.4714064598083496,0.5607266426086426,0.47929561138153076,3.8483734130859375,-1.0,7.890500068664551,1.4599266052246094
2,mp-1183076,1.20619535446167,0.5240054130554199,1.067582130432129,2.1199746131896973,0.6043436527252197,2.255521535873413,-1.0,4.886475086212158,1.6495141983032227
3,mp-1183068,1.6182546615600586,1.1596980094909668,1.1574573516845703,4.056366920471191,1.329252004623413,4.022810459136963,-1.0,2.6228349208831787,1.9733293056488037
4,mp-1183063,1.9208550453186035,0.9161055088043213,1.3934736251831055,2.4637625217437744,1.166560173034668,3.388336181640625,-1.0,2.6349353790283203,1.959822177886963
5,mp-1183086,0.39675676822662354,0.4256408214569092,1.4882683753967285,3.029003143310547,1.2288997173309326,0.9584563970565796,-1.0,2.5570223331451416,1.7834293842315674
6,mp-862319,1.2161686420440674,0.7009741067886353,1.019730806350708,3.7722697257995605,0.7178791761398315,2.7884347438812256,-1.0,3.531369686126709,1.7164533138275146
7,mp-862786,3.556156635284424,1.0908517837524414,1.0200538635253906,2.8051517009735107,1.2923765182495117,4.654601573944092,-1.0,8.165914535522461,1.7226181030273438
8,mp-861883,2.4097766876220703,1.4056203365325928,2.2991535663604736,0.8802133798599243,1.457284688949585,4.5364990234375,-1.0,3.412839889526367,1.6841590404510498
9,mp-867122,4.675182342529297,2.3488879203796387,1.20163893699646,4.400119781494141,2.7041938304901123,6.666170597076416,-1.0,7.427812576293945,1.74446439743042
10,mp-865470,3.115926742553711,0.7210053205490112,0.8630547523498535,2.9058704376220703,0.8462256193161011,3.9370226860046387,-1.0,8.258573532104492,1.5462448596954346
11,mp-862683,2.9266393184661865,1.2945027351379395,1.0716907978057861,3.6880435943603516,1.3122241497039795,5.034915447235107,-1.0,5.231873989105225,1.6950039863586426
12,mp-1183054,6.918439865112305,2.8287670612335205,1.8427565097808838,3.5902600288391113,2.797482490539551,6.217231750488281,-1.0,5.706178188323975,2.1915969848632812
13,mp-867241,3.0377984046936035,1.2366843223571777,0.9857978820800781,1.1099355220794678,1.2275304794311523,3.885767936706543,-1.0,3.6849961280822754,2.258458375930786
14,mp-861872,2.311478853225708,0.7745330333709717,0.9645534753799438,1.2765119075775146,0.4617270231246948,1.0948481559753418,-1.0,5.5212273597717285,1.8293819427490234
15,mp-1183377,3.6336121559143066,1.5003104209899902,1.6426024436950684,3.6249771118164062,1.4424166679382324,4.87677001953125,-1.0,8.615802764892578,1.8498568534851074
16,mp-865951,1.0625650882720947,0.7354719638824463,1.4873113632202148,0.47781121730804443,0.46647346019744873,2.4848129749298096,-1.0,1.6373753547668457,1.5891411304473877
17,mp-866107,2.148437976837158,1.334911584854126,3.3531994819641113,0.7608513832092285,1.811096429824829,3.7265195846557617,-1.0,3.0518574714660645,2.3858213424682617
18,mp-1183093,2.4882595539093018,1.9319496154785156,2.559760808944702,1.5954864025115967,2.4684066772460938,4.780480861663818,-1.0,2.2822773456573486,2.3639442920684814
19,mp-1183074,6.004164695739746,1.592566728591919,1.7445061206817627,2.7179877758026123,1.8407442569732666,5.442693710327148,-1.0,9.001781463623047,2.241793632507324
20,mp-1183078,2.5236544609069824,0.7819945812225342,0.7663037776947021,1.8917491436004639,0.9576263427734375,4.543153285980225,-1.0,5.496049404144287,2.2287042140960693
21,mp-866103,2.830141067504883,0.9454652070999146,1.9161643981933594,2.2681591510772705,1.1962933540344238,4.563292980194092,-1.0,4.908943176269531,1.8295576572418213
22,mp-1183079,1.8283119201660156,0.6495190858840942,1.277472734451294,1.7503390312194824,0.8211988210678101,2.520644426345825,-1.0,2.1473217010498047,1.3807153701782227
23,mp-983587,3.957469940185547,1.5938401222229004,2.0189361572265625,0.8817266225814819,2.2230937480926514,5.166297435760498,-1.0,8.783143043518066,2.0795085430145264
24,mp-862849,2.2447664737701416,1.9592094421386719,2.13399600982666,0.8791769742965698,2.745144844055176,4.97177267074585,-1.0,4.08904504776001,2.2132484912872314
25,mp-11107,5.588931560516357,3.7296876907348633,2.9259541034698486,3.1157803535461426,2.784228563308716,6.253756523132324,-1.0,7.934812545776367,2.215982437133789
26,mp-32800,3.7912964820861816,1.6528348922729492,2.375988006591797,3.322091579437256,2.4295871257781982,3.999244213104248,-1.0,2.862652540206909,2.200669288635254
27,mp-862698,3.5785751342773438,1.2624821662902832,0.7335667610168457,1.6556086540222168,0.9174882173538208,3.368582248687744,-1.0,1.0044960975646973,1.6899409294128418
28,mp-983586,2.9378345012664795,1.1266193389892578,0.7285662889480591,2.171705722808838,0.845363974571228,3.3134665489196777,-1.0,4.703650951385498,1.8992424011230469
29,mp-865855,4.311716079711914,1.5392992496490479,2.315312623977661,2.0209169387817383,1.7933554649353027,5.160181522369385,-1.0,1.1710600852966309,2.337325096130371
30,mp-864795,1.3039445877075195,0.5900092124938965,1.549198865890503,2.6439247131347656,0.8693639039993286,2.3687968254089355,-1.0,6.224514961242676,1.798205852508545
31,mp-1183072,0.7095710039138794,0.5351924896240234,1.7956960201263428,2.339716911315918,0.6877232789993286,1.2995944023132324,-1.0,4.544887542724609,1.5998294353485107
32,mp-1183073,2.0091285705566406,0.6540985107421875,1.402449607849121,2.1633799076080322,0.9268016815185547,2.519948720932007,-1.0,4.637817859649658,1.555534839630127
33,mp-1183070,1.9721088409423828,0.6503005027770996,1.540769338607788,1.6151275634765625,0.7254064083099365,1.891676664352417,-1.0,5.099534511566162,1.564765214920044
34,mp-1183066,1.510838508605957,0.6434072256088257,0.9398776292800903,0.7574206590652466,0.6786059141159058,1.5411756038665771,-1.0,4.518279552459717,1.694326639175415
35,mp-865535,3.5076637268066406,1.420198917388916,1.3101801872253418,3.243565559387207,1.3785982131958008,4.425778865814209,-1.0,3.1471381187438965,2.1657068729400635
36,mp-866018,3.7062268257141113,1.401731014251709,1.2771148681640625,2.6503703594207764,1.9039912223815918,3.9039950370788574,-1.0,3.1599221229553223,2.2022502422332764
37,mp-1183067,1.8079850673675537,0.6444598436355591,0.8711574077606201,2.157409191131592,0.5867767333984375,2.8640475273132324,-1.0,5.2510457038879395,1.8775103092193604
38,mp-1183106,3.3763880729675293,1.3753747940063477,1.703613042831421,3.5039453506469727,1.184814691543579,4.350345611572266,-1.0,5.412921905517578,1.9273931980133057
39,mp-865398,1.5384581089019775,1.6287858486175537,1.6950294971466064,1.4031600952148438,2.279897451400757,4.336789131164551,-1.0,4.59122371673584,2.3437538146972656
40,mp-866289,4.788493633270264,2.077331304550171,1.4842839241027832,3.5723843574523926,2.964514970779419,6.079665184020996,-1.0,1.8925344944000244,2.287039041519165
41,mp-1183061,2.038909912109375,1.1408488750457764,1.9505095481872559,4.397030353546143,1.3563387393951416,3.7873244285583496,-1.0,8.102386474609375,1.916649580001831
