index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
1,mp-861724,1.8732340335845947,5.10791540145874,4.7530694007873535,0.3753699064254761,1.5009851455688477,1.4242758750915527,0.03217601776123047,2.398837089538574,3.823155403137207
2,mp-1183076,1.8644969463348389,2.0748488903045654,3.6703200340270996,0.39011287689208984,0.9069235324859619,0.9015017747879028,-0.2088756561279297,2.3818414211273193,6.766615390777588
3,mp-1183068,13.997857093811035,8.886255264282227,5.5348381996154785,0.40638601779937744,10.102627754211426,43.67232894897461,1.0671215057373047,2.402970790863037,6.096770286560059
4,mp-1183063,4.0108747482299805,5.163909435272217,3.982977867126465,0.39800286293029785,6.205026149749756,33.40000534057617,0.6401818990707397,2.410356044769287,2.5965538024902344
5,mp-1183086,3.6823105812072754,5.152658939361572,4.42388916015625,0.3946491479873657,6.9366326332092285,55.397647857666016,0.383266806602478,2.414959192276001,6.1007256507873535
6,mp-862319,6.278714656829834,4.708106517791748,3.623279094696045,0.38696324825286865,2.7033183574676514,11.879384994506836,0.3920094966888428,2.403103828430176,6.464752197265625
7,mp-862786,2.93949031829834,4.3379621505737305,4.958052635192871,0.3962613344192505,2.340080499649048,3.6823840141296387,0.2445601224899292,2.351701021194458,2.5599191188812256
8,mp-861883,2.139220952987671,6.365438938140869,5.270463943481445,0.3886297941207886,2.7542059421539307,4.555065155029297,0.2179868221282959,2.3648571968078613,2.3617801666259766
9,mp-867122,4.755768775939941,8.37901782989502,8.664505004882812,0.40272271633148193,6.642853736877441,4.935823917388916,0.2339460849761963,2.344895362854004,2.377681016921997
10,mp-865470,4.598295211791992,3.8111186027526855,3.6578879356384277,0.3874441385269165,1.3042774200439453,2.9420392513275146,0.0013382434844970703,2.340677261352539,2.383291721343994
11,mp-862683,12.219110488891602,7.959052085876465,6.002294063568115,0.4062536954879761,3.492412567138672,4.166549205780029,0.5167430639266968,2.3411619663238525,2.597322940826416
12,mp-1183054,15.030977249145508,14.912672996520996,10.468866348266602,0.4042929410934448,13.84837818145752,108.74976348876953,1.4249787330627441,2.3572561740875244,9.088930130004883
13,mp-867241,2.567704677581787,5.995016098022461,5.487991809844971,0.3866654634475708,6.2448320388793945,63.12046813964844,0.5359684228897095,2.3792474269866943,3.591775417327881
14,mp-861872,3.5167903900146484,5.328018665313721,5.438930511474609,0.3866446018218994,6.705194473266602,71.80269622802734,0.19804227352142334,2.37581467628479,3.9696102142333984
15,mp-1183377,15.385129928588867,13.53005313873291,7.021847724914551,0.4038374423980713,10.078805923461914,93.43509674072266,1.010899543762207,2.3421053886413574,7.475955009460449
16,mp-865951,2.7485501766204834,9.987374305725098,5.002903938293457,0.3787192106246948,4.828610420227051,106.26309967041016,0.986567497253418,2.3766489028930664,7.660905838012695
17,mp-866107,1.908970594406128,9.760618209838867,5.831742286682129,0.37913405895233154,7.413948059082031,95.90477752685547,0.43168604373931885,2.3924853801727295,8.226155281066895
18,mp-1183093,2.811187267303467,5.832851886749268,6.3756103515625,0.3815881013870239,6.0928521156311035,76.09226989746094,0.26654982566833496,2.3925893306732178,4.054944038391113
