train_Total_Loss,train_MAE,train_RMSE,epoch,step
0.6799893379211426,0.8246146440505981,0.8246146440505981,0,0
0.45417383313179016,0.6739242076873779,0.6739242076873779,1,1
0.23417583107948303,0.4839171767234802,0.4839171767234802,2,2
0.12090142071247101,0.3477088212966919,0.3477088212966919,3,3
0.03789982944726944,0.19467878341674805,0.19467878341674805,4,4
0.0031237814109772444,0.055890798568725586,0.055890798568725586,5,5
0.007078005466610193,0.08413088321685791,0.08413088321685791,6,6
0.028448784723877907,0.16866767406463623,0.16866767406463623,7,7
0.01938761956989765,0.13923943042755127,0.13923943042755127,8,8
0.00026178592815995216,0.016179800033569336,0.016179800033569336,9,9
0.02455003745853901,0.1566845178604126,0.1566845178604126,10,10
0.00010077377373818308,0.010038614273071289,0.010038614273071289,11,11
0.005232318304479122,0.07233476638793945,0.07233476638793945,12,12
0.005254813935607672,0.07249009609222412,0.07249009609222412,13,13
0.0007910853601060808,0.028126239776611328,0.028126239776611328,14,14
0.0008976394892670214,0.02996063232421875,0.02996063232421875,15,15
0.004198100883513689,0.06479275226593018,0.06479275226593018,16,16
0.0033533156383782625,0.057907819747924805,0.057907819747924805,17,17
0.0003428181225899607,0.018515348434448242,0.018515348434448242,18,18
0.0008194731781259179,0.028626441955566406,0.028626441955566406,19,19
0.003001972334459424,0.05479025840759277,0.05479025840759277,20,20
0.0020898045040667057,0.045714378356933594,0.045714378356933594,21,21
0.00012053182581439614,0.01097869873046875,0.01097869873046875,22,22
0.0006914242403581738,0.026294946670532227,0.026294946670532227,23,23
0.0019635006319731474,0.04431140422821045,0.04431140422821045,24,24
0.0012198960175737739,0.03492701053619385,0.03492701053619385,25,25
3.6845114664174616e-05,0.0060700178146362305,0.0060700178146362305,26,26
0.0005795038305222988,0.024072885513305664,0.024072885513305664,27,27
0.0013786987401545048,0.03713083267211914,0.03713083267211914,28,28
0.0007090830476954579,0.026628613471984863,0.026628613471984863,29,29
1.5949244698276743e-06,0.0012629032135009766,0.0012629032135009766,30,30
0.0004966524429619312,0.02228569984436035,0.02228569984436035,31,31
0.0009126884397119284,0.03021073341369629,0.03021073341369629,32,32
0.00037886647623963654,0.019464492797851562,0.019464492797851562,33,33
3.6767351048183627e-06,0.0019174814224243164,0.0019174814224243164,34,34
0.0004084596876055002,0.0202103853225708,0.0202103853225708,35,35
0.0005973976221866906,0.02444171905517578,0.02444171905517578,36,36
0.00017762805509846658,0.013327717781066895,0.013327717781066895,37,37
2.3141599740483798e-05,0.0048105716705322266,0.0048105716705322266,38,38
0.00033126314519904554,0.01820063591003418,0.01820063591003418,39,39
0.0003681170928757638,0.01918637752532959,0.01918637752532959,40,40
6.989804387558252e-05,0.008360505104064941,0.008360505104064941,41,41
4.3814008677145466e-05,0.00661921501159668,0.00661921501159668,42,42
0.0002589084324426949,0.01609063148498535,0.01609063148498535,43,43
0.00021253501472529024,0.014578580856323242,0.014578580856323242,44,44
1.648190664127469e-05,0.004059791564941406,0.004059791564941406,45,45
6.369925540639088e-05,0.007981181144714355,0.007981181144714355,46,46
0.00019097737094853073,0.013819456100463867,0.013819456100463867,47,47
0.00010763615136966109,0.010374784469604492,0.010374784469604492,48,48
4.348951279098401e-07,0.0006594657897949219,0.0006594657897949219,49,49
7.3566785431467e-05,0.008577108383178711,0.008577108383178711,50,50
0.0001299759460380301,0.011400699615478516,0.011400699615478516,51,51
4.2833216866711155e-05,0.006544709205627441,0.006544709205627441,52,52
4.442565568751888e-06,0.0021077394485473633,0.0021077394485473633,53,53
7.301568984985352e-05,0.008544921875,0.008544921875,54,54
7.678312249481678e-05,0.008762598037719727,0.008762598037719727,55,55
1.0128499525308143e-05,0.003182530403137207,0.003182530403137207,56,56
1.5925288607832044e-05,0.003990650177001953,0.003990650177001953,57,57
6.112086703069508e-05,0.007817983627319336,0.007817983627319336,58,58
3.613509761635214e-05,0.006011247634887695,0.006011247634887695,59,59
9.547511581331491e-08,0.000308990478515625,0.000308990478515625,60,60
2.5548912162776105e-05,0.005054593086242676,0.005054593086242676,61,61
4.171095133642666e-05,0.006458401679992676,0.006458401679992676,62,62
1.0918022780970205e-05,0.0033042430877685547,0.0033042430877685547,63,63
3.359749825904146e-06,0.0018329620361328125,0.0018329620361328125,64,64
2.7159445380675606e-05,0.005211472511291504,0.005211472511291504,65,65
2.1395795556600206e-05,0.004625558853149414,0.004625558853149414,66,66
7.147557425923878e-07,0.0008454322814941406,0.0008454322814941406,67,67
1.0035385457740631e-05,0.003167867660522461,0.003167867660522461,68,68
2.0732704797410406e-05,0.004553318023681641,0.004553318023681641,69,69
6.597719220735598e-06,0.0025686025619506836,0.0025686025619506836,70,70
1.1357826679159189e-06,0.0010657310485839844,0.0010657310485839844,71,71
