train_Total_Loss,train_MAE,train_RMSE,epoch,step
2.8254989956622012e-05,0.005315542221069336,0.005315542221069336,68,68
5.3153655699134106e-08,0.00023055076599121094,0.00023055076599121094,69,69
2.45974661083892e-05,0.004959583282470703,0.004959583282470703,70,70
6.967758963583037e-06,0.0026396512985229492,0.0026396512985229492,71,71
8.62432898429688e-06,0.002936720848083496,0.002936720848083496,72,72
1.6736481484258547e-05,0.004091024398803711,0.004091024398803711,73,73
6.803225005569402e-08,0.0002608299255371094,0.0002608299255371094,74,74
1.487565714342054e-05,0.0038568973541259766,0.0038568973541259766,75,75
3.701921968968236e-06,0.0019240379333496094,0.0019240379333496094,76,76
5.733332272939151e-06,0.002394437789916992,0.002394437789916992,77,77
9.523952030576766e-06,0.003086090087890625,0.003086090087890625,78,78
1.800015212438666e-07,0.00042426586151123047,0.00042426586151123047,79,79
9.180551387544256e-06,0.003029942512512207,0.003029942512512207,80,80
1.5784070228619385e-06,0.0012563467025756836,0.0012563467025756836,81,81
4.193391305307159e-06,0.0020477771759033203,0.0020477771759033203,82,82
5.049436367698945e-06,0.0022470951080322266,0.0022470951080322266,83,83
4.0356326280743815e-07,0.0006352663040161133,0.0006352663040161133,84,84
5.620290266961092e-06,0.0023707151412963867,0.0023707151412963867,85,85
4.3820318751386367e-07,0.0006619691848754883,0.0006619691848754883,86,86
3.2076823117677122e-06,0.0017910003662109375,0.0017910003662109375,87,87
2.3450711523764767e-06,0.001531362533569336,0.001531362533569336,88,88
6.844459221611032e-07,0.0008273124694824219,0.0008273124694824219,89,89
3.2535349419049453e-06,0.001803755760192871,0.001803755760192871,90,90
2.4238545393018285e-08,0.0001556873321533203,0.0001556873321533203,91,91
2.3938816866575507e-06,0.0015472173690795898,0.0015472173690795898,92,92
8.342659043591993e-07,0.0009133815765380859,0.0009133815765380859,93,93
8.981615451375546e-07,0.0009477138519287109,0.0009477138519287109,94,94
1.6511143030584208e-06,0.001284956932067871,0.001284956932067871,95,95
5.718499096474261e-08,0.0002391338348388672,0.0002391338348388672,96,96
1.6191033864743076e-06,0.001272439956665039,0.001272439956665039,97,97
1.5391323415769875e-07,0.0003923177719116211,0.0003923177719116211,98,98
9.344472573502571e-07,0.0009666681289672852,0.0009666681289672852,99,99
6.421215061891417e-07,0.0008013248443603516,0.0008013248443603516,100,100
2.5367262423969805e-07,0.0005036592483520508,0.0005036592483520508,101,101
9.101769364860957e-07,0.0009540319442749023,0.0009540319442749023,102,102
4.4019543565809727e-10,2.09808349609375e-05,2.09808349609375e-05,103,103
7.597882358822972e-07,0.0008716583251953125,0.0008716583251953125,104,104
1.3437251311643195e-07,0.00036656856536865234,0.00036656856536865234,105,105
3.9049388078638003e-07,0.0006248950958251953,0.0006248950958251953,106,106
3.6413672432900057e-07,0.0006034374237060547,0.0006034374237060547,107,107
8.981538712760084e-08,0.00029969215393066406,0.00029969215393066406,108,108
4.5477077037503477e-07,0.0006743669509887695,0.0006743669509887695,109,109
2.551701072661672e-10,1.5974044799804688e-05,1.5974044799804688e-05,110,110
3.6169501527183456e-07,0.0006014108657836914,0.0006014108657836914,111,111
7.13680634589764e-08,0.0002671480178833008,0.0002671480178833008,112,112
1.8581340555101633e-07,0.000431060791015625,0.000431060791015625,113,113
1.750791511767602e-07,0.0004184246063232422,0.0004184246063232422,114,114
4.748676474264357e-08,0.00021791458129882812,0.00021791458129882812,115,115
2.1725696797147975e-07,0.0004661083221435547,0.0004661083221435547,116,116
8.208189683500677e-11,9.059906005859375e-06,9.059906005859375e-06,117,117
1.795971371620908e-07,0.00042378902435302734,0.00042378902435302734,118,118
2.5517010726616718e-08,0.00015974044799804688,0.00015974044799804688,119,119
1.0206804290646687e-07,0.00031948089599609375,0.00031948089599609375,120,120
7.245495226015919e-08,0.00026917457580566406,0.00026917457580566406,121,121
3.3877768146339804e-08,0.00018405914306640625,0.00018405914306640625,122,122
9.784707799553871e-08,0.00031280517578125,0.00031280517578125,123,123
2.1504007463590824e-09,4.6372413635253906e-05,4.6372413635253906e-05,124,124
8.960115849276917e-08,0.0002993345260620117,0.0002993345260620117,125,125
5.047922968515195e-09,7.104873657226562e-05,7.104873657226562e-05,126,126
5.902398925172747e-08,0.0002429485321044922,0.0002429485321044922,127,127
2.3905627699605247e-08,0.00015461444854736328,0.00015461444854736328,128,128
2.6555667886896117e-08,0.00016295909881591797,0.00016295909881591797,129,129
3.882986732151039e-08,0.0001970529556274414,0.0001970529556274414,130,130
5.357435384212295e-09,7.319450378417969e-05,7.319450378417969e-05,131,131
4.165121936239302e-08,0.0002040863037109375,0.0002040863037109375,132,132
6.37925268165418e-11,7.987022399902344e-06,7.987022399902344e-06,133,133
3.278957194652321e-08,0.00018107891082763672,0.00018107891082763672,134,134
5.218737442191923e-09,7.224082946777344e-05,7.224082946777344e-05,135,135
1.9089171132691263e-08,0.00013816356658935547,0.00013816356658935547,136,136
1.3096723705530167e-08,0.00011444091796875,0.00011444091796875,137,137
7.2852799348765984e-09,8.535385131835938e-05,8.535385131835938e-05,138,138
1.7351808878629527e-08,0.00013172626495361328,0.00013172626495361328,139,139
9.096225994653651e-10,3.0159950256347656e-05,3.0159950256347656e-05,140,140
1.6422418980255316e-08,0.00012814998626708984,0.00012814998626708984,141,141
3.502833578750142e-10,1.8715858459472656e-05,1.8715858459472656e-05,142,142
1.2028067430946976e-08,0.00010967254638671875,0.00010967254638671875,143,143
2.942002197414695e-09,5.424022674560547e-05,5.424022674560547e-05,144,144
6.360224347190524e-09,7.975101470947266e-05,7.975101470947266e-05,145,145
6.041091182851233e-09,7.772445678710938e-05,7.772445678710938e-05,146,146
2.2284893930191174e-09,4.7206878662109375e-05,4.7206878662109375e-05,147,147
7.346457664425543e-09,8.571147918701172e-05,8.571147918701172e-05,148,148
1.8145840385841439e-10,1.3470649719238281e-05,1.3470649719238281e-05,149,149
6.726622814312577e-09,8.20159912109375e-05,8.20159912109375e-05,150,150
2.2920687570149312e-10,1.5139579772949219e-05,1.5139579772949219e-05,151,151
4.568633471535577e-09,6.759166717529297e-05,6.759166717529297e-05,152,152
1.4643006807091297e-09,3.826618194580078e-05,3.826618194580078e-05,153,153
2.3772059876137064e-09,4.875659942626953e-05,4.875659942626953e-05,154,154
2.482977379258955e-09,4.982948303222656e-05,4.982948303222656e-05,155,155
6.7535665948526e-10,2.5987625122070312e-05,2.5987625122070312e-05,156,156
2.751221472863108e-09,5.245208740234375e-05,5.245208740234375e-05,157,157
1.3656631381309126e-11,3.6954879760742188e-06,3.6954879760742188e-06,158,158
2.4239312779172906e-09,4.9233436584472656e-05,4.9233436584472656e-05,159,159
1.8145840385841439e-10,1.3470649719238281e-05,1.3470649719238281e-05,160,160
1.6139125591507764e-09,4.017353057861328e-05,4.017353057861328e-05,161,161
6.7535665948526e-10,2.5987625122070312e-05,2.5987625122070312e-05,162,162
7.452314321199083e-10,2.7298927307128906e-05,2.7298927307128906e-05,163,163
9.754899110703263e-10,3.123283386230469e-05,3.123283386230469e-05,164,164
1.4496492894977564e-10,1.2040138244628906e-05,1.2040138244628906e-05,165,165
9.386127430843771e-10,3.063678741455078e-05,3.063678741455078e-05,166,166
3.637978807091713e-12,1.9073486328125e-06,1.9073486328125e-06,167,167
7.066915941322804e-10,2.658367156982422e-05,2.658367156982422e-05,168,168
1.8145840385841439e-10,1.3470649719238281e-05,1.3470649719238281e-05,169,169
4.155396027272218e-10,2.0384788513183594e-05,2.0384788513183594e-05,170,170
4.0587622152088443e-10,2.014636993408203e-05,2.014636993408203e-05,171,171
1.2290968243178213e-10,1.1086463928222656e-05,1.1086463928222656e-05,172,172
4.553299959297874e-10,2.1338462829589844e-05,2.1338462829589844e-05,173,173
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,174,174
3.502833578750142e-10,1.8715858459472656e-05,1.8715858459472656e-05,175,175
8.86899442775757e-11,9.417533874511719e-06,9.417533874511719e-06,176,176
2.2920687570149312e-10,1.5139579772949219e-05,1.5139579772949219e-05,177,177
2.220446049250313e-10,1.4901161193847656e-05,1.4901161193847656e-05,178,178
7.781864042044617e-11,8.821487426757812e-06,8.821487426757812e-06,179,179
2.1151436158106662e-10,1.4543533325195312e-05,1.4543533325195312e-05,180,180
5.115907697472721e-13,7.152557373046875e-07,7.152557373046875e-07,181,181
1.8145840385841439e-10,1.3470649719238281e-05,1.3470649719238281e-05,182,182
5.2878590395266656e-11,7.271766662597656e-06,7.271766662597656e-06,183,183
1.0510348147363402e-10,1.0251998901367188e-05,1.0251998901367188e-05,184,184
1.0510348147363402e-10,1.0251998901367188e-05,1.0251998901367188e-05,185,185
2.1614710021822248e-11,4.649162292480469e-06,4.649162292480469e-06,186,186
1.0756195933936397e-10,1.0371208190917969e-05,1.0371208190917969e-05,187,187
3.197442310920451e-12,1.7881393432617188e-06,1.7881393432617188e-06,188,188
7.993605777301127e-11,8.940696716308594e-06,8.940696716308594e-06,189,189
4.4565240386873484e-11,6.67572021484375e-06,6.67572021484375e-06,190,190
3.1391778065881226e-11,5.602836608886719e-06,5.602836608886719e-06,191,191
5.640288236463675e-11,7.510185241699219e-06,7.510185241699219e-06,192,192
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,193,193
4.298783551348606e-11,6.556510925292969e-06,6.556510925292969e-06,194,194
2.8776980798284058e-11,5.364418029785156e-06,5.364418029785156e-06,195,195
1.4551915228366852e-11,3.814697265625e-06,3.814697265625e-06,196,196
3.842615114990622e-11,6.198883056640625e-06,6.198883056640625e-06,197,197
1.4210854715202004e-12,1.1920928955078125e-06,1.1920928955078125e-06,198,198
2.3888446776254568e-11,4.887580871582031e-06,4.887580871582031e-06,199,199
2.1614710021822248e-11,4.649162292480469e-06,4.649162292480469e-06,200,200
2.4016344468691386e-12,1.5497207641601562e-06,1.5497207641601562e-06,201,201
2.3888446776254568e-11,4.887580871582031e-06,4.887580871582031e-06,202,202
9.606537787476555e-12,3.0994415283203125e-06,3.0994415283203125e-06,203,203
1.1951328815484885e-11,3.4570693969726562e-06,3.4570693969726562e-06,204,204
1.5475620784854982e-11,3.933906555175781e-06,3.933906555175781e-06,205,205
1.1510792319313623e-12,1.0728836059570312e-06,1.0728836059570312e-06,206,206
1.2789769243681803e-11,3.5762786865234375e-06,3.5762786865234375e-06,207,207
1.1951328815484885e-11,3.4570693969726562e-06,3.4570693969726562e-06,208,208
1.1510792319313623e-12,1.0728836059570312e-06,1.0728836059570312e-06,209,209
8.185452315956354e-12,2.86102294921875e-06,2.86102294921875e-06,210,210
5.130118552187923e-12,2.2649765014648438e-06,2.2649765014648438e-06,211,211
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,212,212
7.51754214434186e-12,2.7418136596679688e-06,2.7418136596679688e-06,213,213
6.266986929404084e-12,2.5033950805664062e-06,2.5033950805664062e-06,214,214
9.094947017729282e-13,9.5367431640625e-07,9.5367431640625e-07,215,215
8.185452315956354e-12,2.86102294921875e-06,2.86102294921875e-06,216,216
4.604316927725449e-12,2.1457672119140625e-06,2.1457672119140625e-06,217,217
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,218,218
8.185452315956354e-12,2.86102294921875e-06,2.86102294921875e-06,219,219
4.604316927725449e-12,2.1457672119140625e-06,2.1457672119140625e-06,220,220
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,221,221
6.266986929404084e-12,2.5033950805664062e-06,2.5033950805664062e-06,222,222
5.6843418860808015e-12,2.384185791015625e-06,2.384185791015625e-06,223,223
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,224,224
6.87805368215777e-12,2.6226043701171875e-06,2.6226043701171875e-06,225,225
6.266986929404084e-12,2.5033950805664062e-06,2.5033950805664062e-06,226,226
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,227,227
6.266986929404084e-12,2.5033950805664062e-06,2.5033950805664062e-06,228,228
3.197442310920451e-12,1.7881393432617188e-06,1.7881393432617188e-06,229,229
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,230,230
4.604316927725449e-12,2.1457672119140625e-06,2.1457672119140625e-06,231,231
4.604316927725449e-12,2.1457672119140625e-06,2.1457672119140625e-06,232,232
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,233,233
1.1510792319313623e-12,1.0728836059570312e-06,1.0728836059570312e-06,234,234
1.1510792319313623e-12,1.0728836059570312e-06,1.0728836059570312e-06,235,235
1.1510792319313623e-12,1.0728836059570312e-06,1.0728836059570312e-06,236,236
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,237,237
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,238,238
2.0463630789890885e-12,1.430511474609375e-06,1.430511474609375e-06,239,239
9.094947017729282e-13,9.5367431640625e-07,9.5367431640625e-07,240,240
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,241,241
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,242,242
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,243,243
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,244,244
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,245,245
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,246,246
9.094947017729282e-13,9.5367431640625e-07,9.5367431640625e-07,247,247
9.094947017729282e-13,9.5367431640625e-07,9.5367431640625e-07,248,248
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,249,249
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,250,250
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,251,251
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,252,252
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,253,253
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,254,254
0.0,0.0,0.0,255,255
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,256,256
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,257,257
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,258,258
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,259,259
0.0,0.0,0.0,260,260
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,261,261
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,262,262
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,263,263
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,264,264
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,265,265
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,266,266
5.115907697472721e-13,7.152557373046875e-07,7.152557373046875e-07,267,267
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,268,268
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,269,269
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,270,270
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,271,271
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,272,272
5.115907697472721e-13,7.152557373046875e-07,7.152557373046875e-07,273,273
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,274,274
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,275,275
5.115907697472721e-13,7.152557373046875e-07,7.152557373046875e-07,276,276
6.963318810448982e-13,8.344650268554688e-07,8.344650268554688e-07,277,277
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,278,278
0.0,0.0,0.0,279,279
3.552713678800501e-13,5.960464477539062e-07,5.960464477539062e-07,280,280
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,281,281
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,282,282
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,283,283
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,284,284
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,285,285
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,286,286
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,287,287
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,288,288
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,289,289
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,290,290
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,291,291
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,292,292
0.0,0.0,0.0,293,293
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,294,294
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,295,295
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,296,296
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,297,297
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,298,298
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,299,299
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,300,300
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,301,301
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,302,302
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,303,303
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,304,304
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,305,305
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,306,306
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,307,307
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,308,308
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,309,309
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,310,310
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,311,311
0.0,0.0,0.0,312,312
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,313,313
0.0,0.0,0.0,314,314
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,315,315
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,316,316
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,317,317
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,318,318
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,319,319
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,320,320
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,321,321
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,322,322
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,323,323
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,324,324
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,325,325
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,326,326
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,327,327
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,328,328
0.0,0.0,0.0,329,329
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,330,330
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,331,331
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,332,332
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,333,333
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,334,334
0.0,0.0,0.0,335,335
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,336,336
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,337,337
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,338,338
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,339,339
0.0,0.0,0.0,340,340
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,341,341
0.0,0.0,0.0,342,342
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,343,343
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,344,344
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,345,345
0.0,0.0,0.0,346,346
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,347,347
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,348,348
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,349,349
0.0,0.0,0.0,350,350
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,351,351
0.0,0.0,0.0,352,352
2.2737367544323206e-13,4.76837158203125e-07,4.76837158203125e-07,353,353
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,354,354
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,355,355
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,356,356
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,357,357
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,358,358
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,359,359
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,360,360
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,361,361
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,362,362
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,363,363
1.2789769243681803e-13,3.5762786865234375e-07,3.5762786865234375e-07,364,364
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,365,365
0.0,0.0,0.0,366,366
0.0,0.0,0.0,367,367
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,368,368
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,369,369
0.0,0.0,0.0,370,370
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,371,371
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,372,372
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,373,373
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,374,374
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,375,375
0.0,0.0,0.0,376,376
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,377,377
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,378,378
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,379,379
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,380,380
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,381,381
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,382,382
5.684341886080802e-14,2.384185791015625e-07,2.384185791015625e-07,383,383
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,384,384
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,385,385
1.4210854715202004e-14,1.1920928955078125e-07,1.1920928955078125e-07,386,386
