val_Total_Loss,val_mape,epoch,step,train_Total_Loss,train_mape
0.6997290253639221,2.083259105682373,0,9,,
,,0,9,0.7664832472801208,5.332201957702637
0.661920428276062,1.1814593076705933,1,19,,
,,1,19,0.5615149140357971,2.7201988697052
0.5585885643959045,1.1561925411224365,2,29,,
,,2,29,0.3615175187587738,1.1744953393936157
0.5737051963806152,1.0844612121582031,3,39,,
,,3,39,0.2767126262187958,0.6430935263633728
0.5526680946350098,1.0800899267196655,4,49,,
,,4,49,0.1990516036748886,0.4503849446773529
0.5265510678291321,0.9177559018135071,5,59,,
,,5,59,0.2069903016090393,0.44488760828971863
0.4940272867679596,0.804954469203949,6,69,,
,,6,69,0.14964982867240906,0.3051051199436188
0.4420000910758972,0.849380612373352,7,79,,
,,7,79,0.17019234597682953,0.3877805769443512
0.5329850912094116,0.868435800075531,8,89,,
,,8,89,0.17092330753803253,0.3078424632549286
0.4796672761440277,0.8968544006347656,9,99,,
,,9,99,0.19784431159496307,0.5549537539482117
0.4626219868659973,0.7041818499565125,10,109,,
,,10,109,0.1405326873064041,0.3605637550354004
0.4268394708633423,0.771783173084259,11,119,,
,,11,119,0.18258018791675568,0.4368422031402588
0.4005694091320038,0.792624294757843,12,129,,
,,12,129,0.1571417897939682,0.29088833928108215
0.4935714304447174,0.7659072875976562,13,139,,
,,13,139,0.18022628128528595,0.583106517791748
0.40441298484802246,0.7345196604728699,14,149,,
,,14,149,0.14779897034168243,0.3726789057254791
0.46023860573768616,0.8778888583183289,15,159,,
,,15,159,0.12736330926418304,0.2792551517486572
0.43777936697006226,0.8408874869346619,16,169,,
,,16,169,0.15262827277183533,0.33558428287506104
0.4966447651386261,0.8090921640396118,17,179,,
,,17,179,0.1381731629371643,0.3022043704986572
0.4759427011013031,0.7125956416130066,18,189,,
,,18,189,0.18735699355602264,0.410231351852417
0.488261878490448,0.8117493987083435,19,199,,
,,19,199,0.15276257693767548,0.2626190781593323
0.46672695875167847,0.6886792778968811,20,209,,
,,20,209,0.19846506416797638,0.48810577392578125
0.47106441855430603,0.6999133229255676,21,219,,
,,21,219,0.15862350165843964,0.3480309844017029
0.5363492369651794,0.7347509264945984,22,229,,
,,22,229,0.15397661924362183,0.5232387781143188
0.46642082929611206,0.699651837348938,23,239,,
,,23,239,0.11507520079612732,0.2306583821773529
0.47466906905174255,0.7227483987808228,24,249,,
,,24,249,0.13911372423171997,0.27281704545021057
0.4566439986228943,0.6725383400917053,25,259,,
,,25,259,0.11620505154132843,0.9852123260498047
0.4092755615711212,0.6989109516143799,26,269,,
,,26,269,0.09398293495178223,0.17493808269500732
0.5071791410446167,0.7616188526153564,27,279,,
,,27,279,0.12813466787338257,3.9647727012634277
0.4870262145996094,0.7318387627601624,28,289,,
,,28,289,0.14089255034923553,0.8444797396659851
0.4875450134277344,0.7354243397712708,29,299,,
,,29,299,0.13853725790977478,0.2718823552131653
0.42129185795783997,0.7549737095832825,30,309,,
,,30,309,0.1090848445892334,0.2077876329421997
0.5583267211914062,0.8288452625274658,31,319,,
,,31,319,0.11559411138296127,0.43220850825309753
0.4673277735710144,0.9168541431427002,32,329,,
,,32,329,0.1313002109527588,0.2614210247993469
0.5795412659645081,0.7959479689598083,33,339,,
,,33,339,0.12517288327217102,0.2974502444267273
0.44178882241249084,0.7494684457778931,34,349,,
,,34,349,0.12208214402198792,0.23946669697761536
0.5073884725570679,0.7742834091186523,35,359,,
,,35,359,0.12554490566253662,0.2720714807510376
0.38507094979286194,0.7272658944129944,36,369,,
,,36,369,0.12785284221172333,0.2461237609386444
0.4661281406879425,0.6892974376678467,37,379,,
,,37,379,0.12600266933441162,0.2635217607021332
0.41045817732810974,0.8556188344955444,38,389,,
,,38,389,0.11968685686588287,0.2522261440753937
0.44626155495643616,0.9794775247573853,39,399,,
,,39,399,0.11835562437772751,0.3238328993320465
0.4701758921146393,0.9342475533485413,40,409,,
,,40,409,0.12190964072942734,0.35794663429260254
0.4428388178348541,0.9978045225143433,41,419,,
,,41,419,0.09835350513458252,0.18038761615753174
0.46526166796684265,0.8936107158660889,42,429,,
,,42,429,0.07901062816381454,0.16491739451885223
0.4782366454601288,0.8311694860458374,43,439,,
,,43,439,0.07944166660308838,0.1695273220539093
0.44546449184417725,0.8241642117500305,44,449,,
,,44,449,0.09403306245803833,0.17967677116394043
0.45844167470932007,0.8591041564941406,45,459,,
,,45,459,0.08355013281106949,0.18245215713977814
