train_Total_Loss,train_MAE,train_RMSE,epoch,step
2.592435598373413,1.6101042032241821,1.6101042032241821,0,0
1.6318305730819702,1.2774312496185303,1.2774312496185303,1,1
0.9789231419563293,0.9894054532051086,0.9894054532051086,2,2
0.5567866563796997,0.7461813688278198,0.7461813688278198,3,3
0.2884170114994049,0.5370447039604187,0.5370447039604187,4,4
0.09467402845621109,0.30769145488739014,0.30769145488739014,5,5
0.0066670761443674564,0.08165216445922852,0.08165216445922852,6,6
0.015684034675359726,0.125235915184021,0.125235915184021,7,7
0.05145331099629402,0.22683322429656982,0.22683322429656982,8,8
0.0018936353735625744,0.043515920639038086,0.043515920639038086,9,9
0.0258121807128191,0.1606616973876953,0.1606616973876953,10,10
0.014655382372438908,0.12105941772460938,0.12105941772460938,11,11
0.0001683593145571649,0.012975335121154785,0.012975335121154785,12,12
0.013864989392459393,0.11774969100952148,0.11774969100952148,13,13
0.020052723586559296,0.1416076421737671,0.1416076421737671,14,14
0.007786008063703775,0.08823835849761963,0.08823835849761963,15,15
1.705596332612913e-05,0.004129886627197266,0.004129886627197266,16,16
0.00698890769854188,0.08359968662261963,0.08359968662261963,17,17
0.011443845927715302,0.10697591304779053,0.10697591304779053,18,18
0.005506936460733414,0.07420873641967773,0.07420873641967773,19,19
0.00017827050760388374,0.013351798057556152,0.013351798057556152,20,20
0.0019244385184720159,0.043868422508239746,0.043868422508239746,21,21
0.005449250806123018,0.07381904125213623,0.07381904125213623,22,22
0.004087506793439388,0.0639336109161377,0.0639336109161377,23,23
0.00017059093806892633,0.013061046600341797,0.013061046600341797,24,24
0.003121076850220561,0.05586659908294678,0.05586659908294678,25,25
0.004956244025379419,0.07040059566497803,0.07040059566497803,26,26
0.00033282715594395995,0.01824355125427246,0.01824355125427246,27,27
0.0013729946222156286,0.03705394268035889,0.03705394268035889,28,28
0.0035048716235905886,0.059201955795288086,0.059201955795288086,29,29
0.00213050190359354,0.0461573600769043,0.0461573600769043,30,30
9.235548350261524e-05,0.009610176086425781,0.009610176086425781,31,31
0.0008679871680215001,0.02946162223815918,0.02946162223815918,32,32
0.0022269701585173607,0.04719078540802002,0.04719078540802002,33,33
0.0012473876122385263,0.03531837463378906,0.03531837463378906,34,34
5.1874376367777586e-05,0.0072023868560791016,0.0072023868560791016,35,35
0.00037007752689532936,0.019237399101257324,0.019237399101257324,36,36
0.0010586087591946125,0.03253626823425293,0.03253626823425293,37,37
0.0008560731657780707,0.02925872802734375,0.02925872802734375,38,38
0.00017310063412878662,0.013156771659851074,0.013156771659851074,39,39
5.3401727200252935e-05,0.007307648658752441,0.007307648658752441,40,40
0.0005192136159166694,0.022786259651184082,0.022786259651184082,41,41
0.0007307621999643743,0.02703261375427246,0.02703261375427246,42,42
0.0003723007394000888,0.019295096397399902,0.019295096397399902,43,43
1.656622589507606e-05,0.004070162773132324,0.004070162773132324,44,44
0.00012896947737317532,0.011356472969055176,0.011356472969055176,45,45
0.000410563254263252,0.02026236057281494,0.02026236057281494,46,46
0.00037507989327423275,0.019366979598999023,0.019366979598999023,47,47
9.991638216888532e-05,0.009995818138122559,0.009995818138122559,48,48
8.495284419041127e-06,0.0029146671295166016,0.0029146671295166016,49,49
0.0001774914562702179,0.013322591781616211,0.013322591781616211,50,50
0.0002837696811184287,0.0168454647064209,0.0168454647064209,51,51
0.00015740068920422345,0.012545943260192871,0.012545943260192871,52,52
9.272524948755745e-06,0.0030450820922851562,0.0030450820922851562,53,53
4.7952140448614955e-05,0.006924748420715332,0.006924748420715332,54,54
0.00016365028568543494,0.012792587280273438,0.012792587280273438,55,55
0.00014964092406444252,0.012232780456542969,0.012232780456542969,56,56
3.704945629579015e-05,0.006086826324462891,0.006086826324462891,57,57
5.234324817138258e-06,0.0022878646850585938,0.0022878646850585938,58,58
7.751397788524628e-05,0.00880420207977295,0.00880420207977295,59,59
0.00011246302165091038,0.0106048583984375,0.0106048583984375,60,60
5.2953168051317334e-05,0.00727689266204834,0.00727689266204834,61,61
7.037125442366232e-07,0.0008388757705688477,0.0008388757705688477,62,62
2.9055188861093484e-05,0.005390286445617676,0.005390286445617676,63,63
7.143324910430238e-05,0.00845181941986084,0.00845181941986084,64,64
5.1215367420809343e-05,0.007156491279602051,0.007156491279602051,65,65
