index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
1,mp-861724,0.9129890203475952,0.23461520671844482,0.9429644346237183,1.1035394668579102,2.030482769012451,1.9881272315979004,1.2402269840240479,1.5710525512695312,2.3749234676361084
2,mp-1183076,0.8987504243850708,0.47079145908355713,0.20535778999328613,0.7559688091278076,1.323493480682373,1.2102909088134766,1.2379083633422852,1.0313694477081299,2.184805154800415
3,mp-1183068,2.2166848182678223,3.764864921569824,0.7568638324737549,0.5808255672454834,1.438774824142456,3.555455207824707,1.2429132461547852,1.6043832302093506,3.117558479309082
4,mp-1183063,2.0642361640930176,3.3907599449157715,0.9331942796707153,1.5946552753448486,3.9674320220947266,4.1788010597229,1.241464614868164,1.7409446239471436,3.1684799194335938
5,mp-1183086,2.51515531539917,2.960771083831787,2.1682326793670654,1.6748247146606445,2.300210475921631,3.245260715484619,1.2410595417022705,2.3578526973724365,2.8560075759887695
6,mp-862319,2.2097928524017334,4.0400919914245605,0.5395578145980835,1.595470905303955,2.1178386211395264,2.413846731185913,1.2409944534301758,7.419356346130371,3.364123821258545
7,mp-862786,1.51658034324646,2.671464681625366,0.8066186904907227,1.2946856021881104,3.84596586227417,3.092799663543701,1.2396724224090576,1.6581494808197021,2.9091858863830566
8,mp-861883,1.509018898010254,2.0911357402801514,1.5479183197021484,1.2809655666351318,1.7496991157531738,2.77003812789917,1.238452434539795,1.6172637939453125,2.768734931945801
9,mp-867122,1.2608678340911865,2.4356377124786377,0.5464593172073364,1.074040174484253,1.8032407760620117,2.147432804107666,1.2378931045532227,1.3727481365203857,2.6177055835723877
10,mp-865470,1.7357735633850098,3.2648773193359375,0.4534085988998413,1.40511155128479,2.792088508605957,1.7688772678375244,1.2377707958221436,6.290892601013184,3.108175277709961
11,mp-862683,1.7366406917572021,2.9833970069885254,0.6559575796127319,0.5386639833450317,1.463083267211914,2.586747407913208,1.239811658859253,1.511857032775879,2.8180360794067383
12,mp-1183054,1.677649736404419,2.3936781883239746,0.31113314628601074,0.4253668785095215,1.5265438556671143,2.9231417179107666,1.239438533782959,1.4910545349121094,2.5235114097595215
13,mp-867241,2.353573799133301,2.63196063041687,3.7270379066467285,1.6320469379425049,5.116212368011475,4.048290729522705,1.2412991523742676,4.971235752105713,4.641871929168701
14,mp-861872,2.5059783458709717,1.9644172191619873,1.7417550086975098,1.694124460220337,4.382872104644775,3.8135452270507812,1.2393226623535156,2.6185920238494873,2.566068172454834
15,mp-1183377,3.7267203330993652,2.699596405029297,1.1675083637237549,0.4629557132720947,1.9171969890594482,3.8662972450256348,1.2417001724243164,3.1524343490600586,2.8112757205963135
16,mp-865951,1.9913604259490967,1.0922894477844238,1.6165499687194824,1.3849468231201172,1.7730112075805664,3.629124164581299,1.2388241291046143,1.7616806030273438,2.6264753341674805
17,mp-866107,2.0411252975463867,2.0523018836975098,4.210655689239502,2.619900941848755,4.50499963760376,3.628176689147949,1.2400918006896973,5.954294681549072,4.64293909072876
18,mp-1183093,1.9238102436065674,1.8020281791687012,0.9324419498443604,1.7678840160369873,3.142270565032959,2.701486587524414,1.2382171154022217,1.7118110656738281,3.232654571533203
19,mp-1183074,2.1833600997924805,2.2610177993774414,0.5728631019592285,0.4514470100402832,1.698005199432373,3.9331254959106445,1.2402012348175049,1.942396879196167,2.6895174980163574
20,mp-1183078,2.04769229888916,2.3602962493896484,0.4932166337966919,1.1370844841003418,1.7608623504638672,2.363579511642456,1.2351915836334229,1.8576593399047852,2.448878288269043
21,mp-866103,2.2724645137786865,2.4725234508514404,0.41203832626342773,1.5810654163360596,3.3262457847595215,2.6721198558807373,1.2382383346557617,6.278864860534668,3.002349376678467
22,mp-1183079,2.0366439819335938,3.0732855796813965,1.2573513984680176,1.661231279373169,3.7129411697387695,3.7626404762268066,1.2389476299285889,1.6621296405792236,2.656175374984741
23,mp-983587,3.1455607414245605,3.1851449012756348,0.7054558992385864,1.3043742179870605,4.608837604522705,3.968627452850342,1.2408649921417236,3.450737953186035,3.6166186332702637
24,mp-862849,2.3121964931488037,2.5594866275787354,1.5094733238220215,1.3479816913604736,2.8183999061584473,3.5603957176208496,1.239675760269165,3.32987642288208,3.57127046585083
