train_Total_Loss,train_MAE,train_RMSE,epoch,step
1.4401391744613647,1.2000579833984375,1.2000579833984375,0,0
0.9982194304466248,0.9991093277931213,0.9991093277931213,1,1
0.6868668794631958,0.8287743330001831,0.8287743330001831,2,2
0.3635518252849579,0.6029525995254517,0.6029525995254517,3,3
0.09059726446866989,0.30099380016326904,0.30099380016326904,4,4
4.853837162954733e-05,0.006966948509216309,0.006966948509216309,5,5
0.05016445368528366,0.22397422790527344,0.22397422790527344,6,6
0.08684325963258743,0.294691801071167,0.294691801071167,7,7
0.04784650355577469,0.21873843669891357,0.21873843669891357,8,8
0.004961952567100525,0.07044112682342529,0.07044112682342529,9,9
0.013355862349271774,0.11556756496429443,0.11556756496429443,10,10
0.03141127526760101,0.1772322654724121,0.1772322654724121,11,11
0.012623484246432781,0.11235427856445312,0.11235427856445312,12,12
0.00046973288408480585,0.02167332172393799,0.02167332172393799,13,13
0.0011251001851633191,0.033542513847351074,0.033542513847351074,14,14
0.00330027611926198,0.05744802951812744,0.05744802951812744,15,15
0.0033716477919369936,0.05806589126586914,0.05806589126586914,16,16
0.0015281428350135684,0.03909146785736084,0.03909146785736084,17,17
4.531483500613831e-05,0.006731629371643066,0.006731629371643066,18,18
0.0008176859701052308,0.0285952091217041,0.0285952091217041,19,19
0.002545872936025262,0.05045664310455322,0.05045664310455322,20,20
0.0023286568466573954,0.04825615882873535,0.04825615882873535,21,21
0.000748169666621834,0.02735269069671631,0.02735269069671631,22,22
4.359964123068494e-07,0.0006603002548217773,0.0006603002548217773,23,23
0.00046725067659281194,0.021615982055664062,0.021615982055664062,24,24
0.0011972932843491435,0.03460192680358887,0.03460192680358887,25,25
0.0013733039377257228,0.037058115005493164,0.037058115005493164,26,26
0.0009048040374182165,0.030079960823059082,0.030079960823059082,27,27
0.0002704001672100276,0.016443848609924316,0.016443848609924316,28,28
0.0,0.0,0.0,29,29
0.00022652205370832235,0.015050649642944336,0.015050649642944336,30,30
0.0006275823689065874,0.025051593780517578,0.025051593780517578,31,31
0.000775292282924056,0.02784407138824463,0.02784407138824463,32,32
0.0005454340716823936,0.023354530334472656,0.023354530334472656,33,33
0.000180268834810704,0.013426423072814941,0.013426423072814941,34,34
1.2180203157186043e-06,0.0011036396026611328,0.0011036396026611328,35,35
0.00010588219447527081,0.010289907455444336,0.010289907455444336,36,36
0.0003236098273191601,0.017989158630371094,0.017989158630371094,37,37
0.0004163954290561378,0.02040576934814453,0.02040576934814453,38,38
0.000302810687571764,0.017401456832885742,0.017401456832885742,39,39
0.00010378286242485046,0.010187387466430664,0.010187387466430664,40,40
9.031393801706145e-07,0.0009503364562988281,0.0009503364562988281,41,41
5.970878919470124e-05,0.007727146148681641,0.007727146148681641,42,42
0.00018352613551542163,0.013547182083129883,0.013547182083129883,43,43
0.00022903726494405419,0.015133976936340332,0.015133976936340332,44,44
0.0001538465148769319,0.012403488159179688,0.012403488159179688,45,45
4.22423254349269e-05,0.0064994096755981445,0.0064994096755981445,46,46
4.1377484194526915e-07,0.0006432533264160156,0.0006432533264160156,47,47
4.7973604523576796e-05,0.006926298141479492,0.006926298141479492,48,48
0.00011416342749726027,0.010684728622436523,0.010684728622436523,49,49
0.00012311329192016274,0.011095643043518066,0.011095643043518066,50,50
6.95317576173693e-05,0.008338570594787598,0.008338570594787598,51,51
1.1952152817684691e-05,0.003457188606262207,0.003457188606262207,52,52
3.900389401678694e-06,0.001974940299987793,0.001974940299987793,53,53
4.0118888136930764e-05,0.00633394718170166,0.00633394718170166,54,54
7.095246110111475e-05,0.008423328399658203,0.008423328399658203,55,55
6.103515625e-05,0.0078125,0.0078125,56,56
2.4232271243818104e-05,0.004922628402709961,0.004922628402709961,57,57
6.92755349973595e-07,0.0008323192596435547,0.0008323192596435547,58,58
9.728109944262542e-06,0.0031189918518066406,0.0031189918518066406,59,59
3.308512896182947e-05,0.005751967430114746,0.005751967430114746,60,60
4.080437065567821e-05,0.006387829780578613,0.006387829780578613,61,61
2.5127668777713552e-05,0.0050127506256103516,0.0050127506256103516,62,62
4.939674909110181e-06,0.0022225379943847656,0.0022225379943847656,63,63
9.941416010406101e-07,0.0009970664978027344,0.0009970664978027344,64,64
1.2990068171347957e-05,0.0036041736602783203,0.0036041736602783203,65,65
2.3316260922001675e-05,0.004828691482543945,0.004828691482543945,66,66
1.9382167010917328e-05,0.004402518272399902,0.004402518272399902,67,67
6.812556421209592e-06,0.0026100873947143555,0.0026100873947143555,68,68
2.3137772586778738e-08,0.00015211105346679688,0.00015211105346679688,69,69
4.49144408776192e-06,0.002119302749633789,0.002119302749633789,70,70
1.2169915862614289e-05,0.0034885406494140625,0.0034885406494140625,71,71
1.2920557310280856e-05,0.003594517707824707,0.003594517707824707,72,72
6.3346133174491115e-06,0.0025168657302856445,0.0025168657302856445,73,73
5.09546453031362e-07,0.0007138252258300781,0.0007138252258300781,74,74
1.3324166729944409e-06,0.0011543035507202148,0.0011543035507202148,75,75
6.05572040512925e-06,0.0024608373641967773,0.0024608373641967773,76,76
7.949794962769374e-06,0.002819538116455078,0.002819538116455078,77,77
4.816457931156037e-06,0.002194643020629883,0.002194643020629883,78,78
7.878912242631486e-07,0.0008876323699951172,0.0008876323699951172,79,79
3.538517034940014e-07,0.0005948543548583984,0.0005948543548583984,80,80
2.999382559210062e-06,0.00173187255859375,0.00173187255859375,81,81
4.69789711132762e-06,0.0021674633026123047,0.0021674633026123047,82,82
3.305778818685212e-06,0.0018181800842285156,0.0018181800842285156,83,83
7.635335919076169e-07,0.0008738040924072266,0.0008738040924072266,84,84
7.96189993934604e-08,0.0002821683883666992,0.0002821683883666992,85,85
1.5111445463844575e-06,0.0012292861938476562,0.0012292861938476562,86,86
2.7389673959987704e-06,0.001654982566833496,0.001654982566833496,87,87
2.1245161860861117e-06,0.0014575719833374023,0.0014575719833374023,88,88
5.853553943779843e-07,0.0007650852203369141,0.0007650852203369141,89,89
1.7257718809560174e-08,0.00013136863708496094,0.00013136863708496094,90,90
8.014936270228645e-07,0.0008952617645263672,0.0008952617645263672,91,91
1.6015555956983007e-06,0.0012655258178710938,0.0012655258178710938,92,92
1.3156818567949813e-06,0.0011470317840576172,0.0011470317840576172,93,93
3.9407774465871626e-07,0.0006277561187744141,0.0006277561187744141,94,94
4.456524038687348e-09,6.67572021484375e-05,6.67572021484375e-05,95,95
4.504400408222864e-07,0.0006711483001708984,0.0006711483001708984,96,96
9.457745022700692e-07,0.0009725093841552734,0.0009725093841552734,97,97
7.934031600598246e-07,0.0008907318115234375,0.0008907318115234375,98,98
2.4028486222960055e-07,0.0004901885986328125,0.0004901885986328125,99,99
2.70142663794104e-09,5.1975250244140625e-05,5.1975250244140625e-05,100,100
2.721290002227761e-07,0.0005216598510742188,0.0005216598510742188,101,101
5.668973699357593e-07,0.0007529258728027344,0.0007529258728027344,102,102
4.662579158321023e-07,0.000682830810546875,0.000682830810546875,103,103
1.3419777644685382e-07,0.0003663301467895508,0.0003663301467895508,104,104
